transaction_id	customer_id	branch_location	transaction_timestamp	transaction_type	fee_type	fee_amount_usd_str	is_reversed_flag	reversal_reason	reversal_date_str	policy_version
TRX_001987	CUST_00819	FORT HOOD GATE	2024-01-12 17:13:54	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_001988	CUST_01779	DALLAS NW	2023-08-20 09:40:49	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_001989	CUST_00130	KILLEEN MAIN	2024-01-12 10:20:50	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_001990	CUST_01293	AUSTIN DOWNTOWN	2024-02-09 14:18:33	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_001991	CUST_01157	FORT HOOD GATE	2023-03-25 11:21:57	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_001992	CUST_01598	KILLEEN MAIN	2023-12-31 17:40:04	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_001993	CUST_01563	AUSTIN DOWNTOWN	2023-05-14 14:06:24	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_001994	CUST_01893	TEMPLE HWY	2023-10-06 21:57:07	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_001995	CUST_01800	FORT HOOD GATE	2023-03-29 16:53:33	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_001996	CUST_00865	AUSTIN DOWNTOWN	2024-06-26 08:10:25	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2024-07-06	V2_24H_CURE
TRX_001997	CUST_01838	FORT HOOD GATE	2023-03-18 23:24:23	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_001998	CUST_01270	KILLEEN MAIN	2024-01-08 15:04:09	ATM_WITHDRAWAL	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-01-17	V2_24H_CURE
TRX_001999	CUST_00458	KILLEEN MAIN	2023-05-22 17:19:57	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002000	CUST_00544	KILLEEN MAIN	2023-02-12 17:36:32	BILL_PAY	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-02-17	V1_STRICT
TRX_002001	CUST_00326	KILLEEN MAIN	2024-03-02 13:19:00	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002002	CUST_00438	DALLAS NW	2024-01-10 23:33:40	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002003	CUST_01563	FORT HOOD GATE	2024-06-22 07:23:53	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002004	CUST_00591	FORT HOOD GATE	2023-02-02 08:59:04	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002005	CUST_01846	AUSTIN DOWNTOWN	2024-01-10 05:46:39	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002006	CUST_00993	KILLEEN MAIN	2023-08-23 04:58:14	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002007	CUST_00084	AUSTIN DOWNTOWN	2023-10-30 19:15:31	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002008	CUST_01886	FORT HOOD GATE	2024-06-11 15:30:05	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-06-21	V2_24H_CURE
TRX_002009	CUST_01687	TEMPLE HWY	2024-04-21 22:07:51	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002010	CUST_00703	KILLEEN MAIN	2023-03-15 10:48:54	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002011	CUST_01537	FORT HOOD GATE	2023-05-06 03:00:07	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002012	CUST_00568	TEMPLE HWY	2024-01-27 01:47:47	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002013	CUST_01090	FORT HOOD GATE	2023-01-10 01:57:39	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002014	CUST_01150	AUSTIN DOWNTOWN	2024-02-16 23:42:11	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002015	CUST_01417	KILLEEN MAIN	2023-06-15 15:39:05	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002016	CUST_01855	FORT HOOD GATE	2024-05-24 10:19:36	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2024-05-29	V2_24H_CURE
TRX_002017	CUST_01749	AUSTIN DOWNTOWN	2023-12-10 11:48:45	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002018	CUST_00254	KILLEEN MAIN	2023-08-27 22:54:33	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002019	CUST_00765	AUSTIN DOWNTOWN	2023-10-03 09:34:52	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002020	CUST_01765	FORT HOOD GATE	2024-05-17 14:40:09	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002021	CUST_00633	KILLEEN MAIN	2024-02-02 05:42:03	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002022	CUST_00631	FORT HOOD GATE	2023-07-24 19:58:53	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002023	CUST_00957	TEMPLE HWY	2023-08-05 23:10:59	ATM_WITHDRAWAL	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-08-15	V1_STRICT
TRX_002024	CUST_00544	AUSTIN DOWNTOWN	2023-10-22 02:08:34	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002025	CUST_01925	AUSTIN DOWNTOWN	2023-08-20 19:39:55	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002026	CUST_00192	DALLAS NW	2023-08-06 19:43:53	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002027	CUST_01223	AUSTIN DOWNTOWN	2023-04-07 12:53:00	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-04-14	V1_STRICT
TRX_002028	CUST_01064	FORT HOOD GATE	2023-05-20 04:50:37	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002029	CUST_01551	KILLEEN MAIN	2023-07-24 09:28:10	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-07-29	V1_STRICT
TRX_002030	CUST_00022	KILLEEN MAIN	2023-08-18 14:12:18	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002031	CUST_01141	TEMPLE HWY	2023-12-18 14:30:45	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002032	CUST_00875	TEMPLE HWY	2023-06-05 16:17:18	POS_PURCHASE	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-06-07	V1_STRICT
TRX_002033	CUST_01554	AUSTIN DOWNTOWN	2024-04-24 00:59:36	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002034	CUST_00401	KILLEEN MAIN	2023-08-13 22:02:47	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002035	CUST_00634	AUSTIN DOWNTOWN	2023-10-13 14:29:09	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002036	CUST_01323	KILLEEN MAIN	2024-03-06 22:06:48	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002037	CUST_00742	AUSTIN DOWNTOWN	2023-11-28 22:02:08	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-12-03	V2_24H_CURE
TRX_002038	CUST_01068	FORT HOOD GATE	2023-04-19 05:06:46	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002039	CUST_00202	TEMPLE HWY	2023-11-23 07:18:19	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002040	CUST_00310	FORT HOOD GATE	2023-04-06 22:55:28	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_002041	CUST_01213	TEMPLE HWY	2024-05-03 22:11:26	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002042	CUST_01247	KILLEEN MAIN	2023-05-03 04:17:49	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002043	CUST_00188	TEMPLE HWY	2023-02-18 09:08:42	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_002044	CUST_00487	AUSTIN DOWNTOWN	2023-10-17 11:31:04	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002045	CUST_01082	KILLEEN MAIN	2023-04-08 04:31:07	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002046	CUST_00860	FORT HOOD GATE	2024-05-29 02:28:46	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002047	CUST_01462	KILLEEN MAIN	2023-07-03 13:11:02	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002048	CUST_00317	TEMPLE HWY	2023-12-11 00:48:21	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002049	CUST_00185	KILLEEN MAIN	2023-01-29 20:56:35	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002050	CUST_00734	AUSTIN DOWNTOWN	2023-01-18 23:40:04	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002051	CUST_01083	AUSTIN DOWNTOWN	2024-06-13 03:50:48	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002052	CUST_01967	FORT HOOD GATE	2023-05-14 06:22:42	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002053	CUST_01544	AUSTIN DOWNTOWN	2023-04-02 17:30:49	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002054	CUST_01600	FORT HOOD GATE	2024-02-05 12:01:57	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002055	CUST_01366	AUSTIN DOWNTOWN	2023-12-12 19:28:00	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002056	CUST_01981	FORT HOOD GATE	2023-05-25 10:47:32	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002057	CUST_01436	FORT HOOD GATE	2023-03-18 15:07:01	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002058	CUST_01645	KILLEEN MAIN	2023-05-16 23:57:01	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002059	CUST_00965	KILLEEN MAIN	2024-06-25 21:33:42	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002060	CUST_00422	FORT HOOD GATE	2023-09-29 18:53:31	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002061	CUST_00105	AUSTIN DOWNTOWN	2023-02-09 15:24:41	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002062	CUST_01122	TEMPLE HWY	2023-03-02 17:22:57	BILL_PAY	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-03-10	V1_STRICT
TRX_002063	CUST_00292	AUSTIN DOWNTOWN	2024-03-25 16:32:00	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002064	CUST_00172	KILLEEN MAIN	2024-05-12 10:09:07	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002065	CUST_01184	KILLEEN MAIN	2023-12-23 07:44:22	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002066	CUST_01834	TEMPLE HWY	2023-11-10 14:53:23	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002067	CUST_01652	TEMPLE HWY	2024-02-01 07:22:00	POS_PURCHASE	NSF	$34.00	1	GOODWILL_WAIVER	2024-02-06	V2_24H_CURE
TRX_002068	CUST_01146	KILLEEN MAIN	2023-04-29 16:34:15	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002069	CUST_00022	AUSTIN DOWNTOWN	2024-01-17 11:43:58	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002070	CUST_00853	TEMPLE HWY	2024-04-07 15:43:13	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002071	CUST_01410	KILLEEN MAIN	2023-11-15 20:46:40	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002072	CUST_00606	AUSTIN DOWNTOWN	2024-03-28 09:01:28	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002073	CUST_00222	DALLAS NW	2024-01-30 22:52:57	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002074	CUST_00488	TEMPLE HWY	2023-05-16 23:44:28	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002075	CUST_00096	TEMPLE HWY	2023-10-14 19:50:30	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002076	CUST_00081	FORT HOOD GATE	2023-06-05 03:47:27	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002077	CUST_00125	AUSTIN DOWNTOWN	2023-05-28 01:41:26	ATM_WITHDRAWAL	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-05-29	V1_STRICT
TRX_002078	CUST_01794	AUSTIN DOWNTOWN	2023-10-10 18:42:51	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002079	CUST_00746	AUSTIN DOWNTOWN	2023-04-20 09:21:42	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_002080	CUST_00987	AUSTIN DOWNTOWN	2023-05-10 14:56:44	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002081	CUST_00702	FORT HOOD GATE	2023-11-27 20:44:44	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002082	CUST_01123	KILLEEN MAIN	2023-11-20 13:31:55	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002083	CUST_00203	AUSTIN DOWNTOWN	2023-11-24 12:06:54	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002084	CUST_01928	TEMPLE HWY	2024-04-25 21:05:30	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002085	CUST_00178	FORT HOOD GATE	2023-06-04 17:52:15	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002086	CUST_00400	DALLAS NW	2023-06-13 14:38:55	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002087	CUST_01111	KILLEEN MAIN	2023-05-06 14:49:28	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002088	CUST_01128	FORT HOOD GATE	2023-08-11 18:26:33	BILL_PAY	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-08-19	V1_STRICT
TRX_002089	CUST_01559	FORT HOOD GATE	2023-01-02 21:10:10	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002090	CUST_01180	KILLEEN MAIN	2023-04-10 11:57:06	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_002091	CUST_01274	FORT HOOD GATE	2024-03-24 11:46:30	POS_PURCHASE	NSF	$34.00	1	GOODWILL_WAIVER	2024-03-25	V2_24H_CURE
TRX_002092	CUST_01431	TEMPLE HWY	2023-05-25 11:40:55	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002093	CUST_00997	FORT HOOD GATE	2023-09-16 11:01:15	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002094	CUST_01641	DALLAS NW	2024-02-25 05:35:12	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002095	CUST_00086	KILLEEN MAIN	2023-07-17 11:32:20	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002096	CUST_01673	DALLAS NW	2023-06-18 02:29:18	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002097	CUST_00501	TEMPLE HWY	2023-02-09 05:09:48	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002098	CUST_01995	KILLEEN MAIN	2023-05-04 19:21:51	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002099	CUST_00688	FORT HOOD GATE	2023-02-09 08:03:43	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2023-02-13	V1_STRICT
TRX_002100	CUST_01410	DALLAS NW	2023-12-12 23:24:47	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002101	CUST_00200	FORT HOOD GATE	2023-09-17 11:34:57	BILL_PAY	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-09-18	V1_STRICT
TRX_002102	CUST_00178	FORT HOOD GATE	2023-12-30 19:47:03	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002103	CUST_00633	TEMPLE HWY	2023-10-19 23:42:51	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002104	CUST_00294	KILLEEN MAIN	2024-06-07 12:47:10	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002105	CUST_00362	AUSTIN DOWNTOWN	2023-12-14 03:43:07	ATM_WITHDRAWAL	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-12-17	V2_24H_CURE
TRX_002106	CUST_00453	FORT HOOD GATE	2024-03-19 03:53:09	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002107	CUST_01489	TEMPLE HWY	2023-04-11 21:47:49	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002108	CUST_01511	KILLEEN MAIN	2023-08-30 06:31:57	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002109	CUST_01967	KILLEEN MAIN	2024-04-28 01:40:46	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002110	CUST_01351	KILLEEN MAIN	2024-01-26 08:52:48	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002111	CUST_01188	TEMPLE HWY	2024-02-05 14:37:42	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002112	CUST_00410	KILLEEN MAIN	2023-04-12 05:22:50	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002113	CUST_01483	FORT HOOD GATE	2024-05-20 19:40:57	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002114	CUST_00351	AUSTIN DOWNTOWN	2024-04-12 11:23:06	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002115	CUST_01486	FORT HOOD GATE	2023-08-24 03:21:17	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002116	CUST_00087	AUSTIN DOWNTOWN	2023-05-02 09:23:51	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002117	CUST_01691	AUSTIN DOWNTOWN	2023-08-05 01:25:11	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2023-08-11	V1_STRICT
TRX_002118	CUST_00163	AUSTIN DOWNTOWN	2024-05-22 14:14:48	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002119	CUST_01947	DALLAS NW	2023-08-25 13:04:48	ACH_DEBIT	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-09-01	V1_STRICT
TRX_002120	CUST_00535	KILLEEN MAIN	2024-03-31 13:19:31	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002121	CUST_00869	AUSTIN DOWNTOWN	2023-11-28 21:09:07	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002122	CUST_00744	KILLEEN MAIN	2023-05-21 01:16:44	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002123	CUST_01386	DALLAS NW	2024-04-28 06:15:40	ACH_DEBIT	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2024-05-06	V2_24H_CURE
TRX_002124	CUST_00305	TEMPLE HWY	2023-02-16 13:48:36	POS_PURCHASE	NSF	$34.00	1	GOODWILL_WAIVER	2023-02-23	V1_STRICT
TRX_002125	CUST_01967	TEMPLE HWY	2023-04-20 10:58:47	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002126	CUST_00975	KILLEEN MAIN	2023-06-23 18:20:11	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002127	CUST_01052	AUSTIN DOWNTOWN	2023-10-02 18:26:45	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002128	CUST_00356	AUSTIN DOWNTOWN	2023-07-19 06:17:15	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002129	CUST_01354	DALLAS NW	2023-06-18 22:48:36	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002130	CUST_01435	AUSTIN DOWNTOWN	2024-04-03 12:27:06	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002131	CUST_00732	FORT HOOD GATE	2024-02-22 16:11:29	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002132	CUST_00387	KILLEEN MAIN	2024-06-11 18:01:02	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002133	CUST_00121	TEMPLE HWY	2024-02-28 04:03:40	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002134	CUST_01928	AUSTIN DOWNTOWN	2024-01-23 22:50:29	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002135	CUST_01016	FORT HOOD GATE	2023-07-02 13:39:16	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002136	CUST_00048	FORT HOOD GATE	2024-03-03 16:06:47	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002137	CUST_01748	DALLAS NW	2023-06-30 23:48:41	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002138	CUST_01704	FORT HOOD GATE	2023-09-05 09:40:37	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002139	CUST_00726	AUSTIN DOWNTOWN	2023-08-29 00:02:25	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_002140	CUST_01897	FORT HOOD GATE	2023-08-18 04:00:04	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002141	CUST_00496	DALLAS NW	2024-05-30 18:48:15	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002142	CUST_01871	TEMPLE HWY	2023-07-05 01:05:03	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002143	CUST_00268	AUSTIN DOWNTOWN	2023-05-21 02:57:01	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002144	CUST_00548	KILLEEN MAIN	2024-06-10 17:49:50	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002145	CUST_01137	KILLEEN MAIN	2024-06-19 10:11:48	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-06-25	V2_24H_CURE
TRX_002146	CUST_01915	KILLEEN MAIN	2023-09-26 13:46:01	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_002147	CUST_00573	AUSTIN DOWNTOWN	2023-03-26 18:17:16	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002148	CUST_00958	FORT HOOD GATE	2023-08-15 00:43:22	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002149	CUST_00365	KILLEEN MAIN	2024-06-03 05:54:14	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002150	CUST_01385	AUSTIN DOWNTOWN	2023-05-07 22:11:10	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002151	CUST_01975	DALLAS NW	2023-03-13 09:14:16	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002152	CUST_00019	FORT HOOD GATE	2023-11-07 13:37:44	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002153	CUST_01486	AUSTIN DOWNTOWN	2023-01-30 19:46:54	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002154	CUST_00271	KILLEEN MAIN	2024-05-28 16:11:31	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002155	CUST_01776	FORT HOOD GATE	2024-03-20 06:12:23	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002156	CUST_01305	AUSTIN DOWNTOWN	2023-11-16 14:40:57	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_002157	CUST_01872	KILLEEN MAIN	2024-06-12 12:25:24	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002158	CUST_01897	AUSTIN DOWNTOWN	2023-11-11 14:58:57	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002159	CUST_00839	AUSTIN DOWNTOWN	2023-03-30 06:54:57	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_002160	CUST_01222	FORT HOOD GATE	2023-11-21 05:55:43	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002161	CUST_00715	KILLEEN MAIN	2023-05-09 13:52:39	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002162	CUST_01243	KILLEEN MAIN	2024-05-03 23:03:51	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2024-05-13	V2_24H_CURE
TRX_002163	CUST_00028	DALLAS NW	2023-10-18 04:45:41	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_002164	CUST_01984	FORT HOOD GATE	2023-09-29 23:15:12	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_002165	CUST_01047	FORT HOOD GATE	2023-07-14 22:58:35	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
